1661;58;;;3;;;;3;;;;;5;;;;;;;;;
1662;78;4;3;;;;;;;;;;3;;;;;;;;;
1663;;3;;;;;;;;;;;;;;;;;;;;
1664;50;;2;;1;;;;;;;;10;;;;;;;;;
1665;109;;5;;3;3;4;2;3;3;1;1;11;;3;8;3;;2;3;8;5
1666;51;2;1;;;;;3;;;;;12;;;;;;;;;
1667;2;;;;;;;;;;;;;;;;;;;;;
1669;7;;;;;;;;;;;;1;;;;;;;;;
1670;26;;2;1;1;;1;2;1;;3;;21;;1;;;;;;;
1671;38;1;;;;;;;;;;;25;;;4;;;;;;
1672;44;;1;;1;;;1;;;;;14;;;;;;;;;1
1673;5;;2;;;;;;;;;;;;;;;;;;;
1674;116;;1;6;2;;;1;;;;;11;;;;;;;;;
1675;35;1;1;;;;;;;;;;11;;3;1;;;;;;
1676;71;;1;;1;;3;3;2;;2;;16;;1;5;;;;;;2
1677;6;;;;;;;;;;;;;;;;;;;;;
1679;42;;;;;;2;1;;;;;22;;;;;;;;;
1681;43;;1;;;;;;;;;;11;;;;;;;;;
1682;117;1;2;;;;1;;;;;;30;;;;;;;;;3
1683;11;;;;;;;;;;;;;;;;;;;;;
1684;15;;3;;;;;;;;;;7;;;;;;;;;
1685;37;1;1;;;;;;;;;;5;;;;;;;;1;
1686;8;2;;;;;;;;;;;;;;;;;;;;
1687;51;;;;;2;1;1;;;;;6;;1;1;;;;;;
1688;34;1;1;1;;;;;;;;;5;;;;;;;;;
1689;62;2;1;;1;;1;2;;;;;13;;;;;;1;;;1
1692;11;;1;;;;;;;;;;;;;;;;;;;
1694;22;;;1;;;;;;;;;;;;;;;;;;
1695;27;2;1;;;;;;;;;;6;;;;;;;;;
1696;15;;;;;;;;;;;;;;;;;;;;;
1697;17;10;2;9;;;;;;;;;1;;;;;;;;;
1698;46;1;1;;1;;;2;;;;;10;;;4;;;;;;
1699;22;2;2;6;;;;;;;;;;;;;;;;;;
1700;63;1;1;;;;;;;;;;3;;;;;;;;;
1701;29;;;;;;;;;;;;10;;;;;;;;;
1702;20;;;;;;;;;;;;14;;1;;;;;;1;
1703;3;;;;;;;;;;;;;;;;;;;;;
1704;28;;;;;;;;;;;;;;;;;;;;;
1705;28;;;;;;;;;;;;5;;;;;;;;;1
1706;44;;;2;1;2;1;2;;;;;31;;;;;;;;;
1707;30;2;3;2;;;;;;;;;1;;;;;;;;;
1708;80;1;1;;2;;3;2;1;;1;;14;;1;6;;;2;;;1
1709;56;3;1;2;;;;;;;;;10;;;;;;;;1;
1710;52;3;3;1;1;;1;4;2;4;;;2;;;;1;;;;1;2
1711;39;;;1;;;;;;;;;7;;;;;;;;;
1712;4;;;;;;;;;;;;;;;;;;;;;
1713;13;;1;2;;;;;;;;;2;;;;;;;;;
1714;35;7;;2;;;;1;;;;;11;;1;;;;;;;5
1715;77;4;3;7;1;1;1;1;;;1;;21;;;;;;;;3;1
1716;46;;1;3;;2;;;;;;;6;;;1;;;;;;
1717;34;;1;;;;;;;;;;3;;;;;;;;;
1718;10;;1;;;;;;;;;;1;;;;;;;;;
1719;11;;;;;;;;;;;;2;;;;;;;;;
1720;16;2;;;;;;;;;;;;;;;;;;;;
1722;44;7;6;;1;2;1;7;;;;;20;;;;;;;;;2
1725;18;1;1;1;;;1;;;;;;1;;;;;;;;;
1726;81;;1;;1;;;1;;;;;8;;;;;;;;;
1727;20;;;;;;1;;;;;;;;;;;;;;;
1729;32;;2;;;;;;;;;;2;;;;;;;;;
1730;12;2;1;;;;;;;;;;;;;;;;;;;
1731;51;;;1;2;;1;;;;;;10;;;1;1;;;;;1
1732;45;7;2;1;;;1;2;1;;;;16;;1;;;;;;;1
1733;8;;1;;;;;;;;;;;;;;;;;;;
1734;9;1;1;;;1;;;;;;;;;;;;;;;;
1736;25;3;;;;;;;;;;;4;;;;;;;;;
1738;66;4;1;1;1;2;1;2;2;;2;;19;;1;6;;;;;;9
1739;13;;;2;;;;;;;;;;;;;;;;;;
1740;5;;;;;;;;;;;;;;;;;;;;;
1741;69;6;2;15;5;;2;1;;3;;2;55;;;;;2;;;8;2
1742;48;;;;;;;;;;;;;;;;;;;;;
1743;44;2;1;;1;;3;5;2;;;;13;;1;;;;;;;
1745;32;1;;1;;;;;;;;;10;;;;;;;;;
1747;98;1;2;3;1;;1;;2;;2;;24;;;1;;;;;;1
1748;39;;;9;;;;;;;;;2;;;;;;;;;
1749;82;2;;1;1;1;3;2;3;;;;16;;;1;;;;;;2
1750;6;;;;;;;;;;;;;;;;;;;;;
1751;43;1;1;1;;;;;;;;;4;;;;;;;;;
1752;58;3;2;4;;5;1;1;1;;;;32;;;;;;;;;1
1753;39;;;;;;;;;;;;2;;;;;;;;;
1754;56;3;1;5;1;;1;;;;;;14;;;1;;;;;;1
1755;15;4;4;;;;;;;;;;2;;;;;;;;;
1756;97;1;2;;1;;1;2;;;3;;10;;;4;;;;;;
1757;48;;2;;1;;6;4;2;;1;;13;;1;7;;;1;;;
1758;5;;1;;;;;;;;;;;;;;;;;;;
1759;61;;3;2;;;;1;;;;;14;;;;;;;;;
1760;30;3;1;2;;;;;;;;;;;;;;;;;;
1761;58;1;2;1;;;;1;;;;;6;;;;;1;;;;
1762;49;2;3;2;;;;1;;3;;;14;;1;;;;;;;
1763;38;;1;;;;;4;;;;;6;;;6;;;;;;4
1765;20;1;;2;;;;;;;;;;;;;;;;;;
1766;70;5;2;11;1;;2;;1;;;;15;;3;3;;;3;;2;1
1767;18;;1;;;;;;;;;;12;;;;;;;;;
1768;5;;;;;;;;;;;;;;;;;;;;;
1769;33;;;;;;;;;;;;2;;;;;;;;;
1770;34;8;2;6;;;;;;;;;;;;;;;;;;
1771;96;1;2;3;2;;1;2;;;;;9;;;10;;;;;;
1772;7;1;;;;;;;;;;;;;;;;;;;;
1773;72;1;4;2;1;1;1;2;;;;;12;;1;4;;;;;;1
1774;125;2;2;;2;;;4;2;;;1;40;;1;;;1;;;1;
1775;12;;;;;;;;;;;;;;;;;;;;;
1776;27;;1;;;;;;;;;;14;;;;;;;;;
1777;81;2;1;;2;;1;2;1;;;;10;;1;7;;;;;;1
1779;13;3;2;2;;;;;;;;;;;;;;;;;;
1780;17;;;2;;;;;;;;;14;;;;;;;;;
1781;10;;;;;;;;;;;;;;;;;;;;;
1782;137;12;3;12;2;;1;2;3;1;3;;45;;2;2;;;;;;1
1784;23;;1;;;;;;1;;;;1;;;;;;;;;1
1785;8;;;;;;;;;;;;1;;;;;;;;;
1786;15;2;1;3;;;;;;;;;;;;;;;;;;
1787;100;4;3;14;3;;1;4;7;3;3;;42;;7;;;;;;5;18
1788;155;10;3;;;;1;2;;;2;;77;;1;5;;;;;;
1789;1;;;;;;;;;;;;;;;;;;;;;
1791;14;;1;5;;;;;;;;;;;;;;;;;;
1792;20;2;1;5;;;;;;;;;1;;;;;;;;;
1793;21;;1;;;;;;;;;;;;;;;;;;;
1794;31;2;1;4;;;;;;;;;1;;;;;;;;;
1795;51;6;5;1;;;;2;4;;1;;18;;2;;;;;;;
1796;30;1;;;;;;;;;;;;;;;;;;;;
1797;63;2;;;;;;;;;;;4;;;;;;;;;
1799;54;;;3;;;;3;;;;;28;;;;;;;;;
1800;69;5;2;4;1;;1;2;2;;1;;30;;1;;;;;;1;
1802;17;;;2;;;;;;;;;;;;;;;;;;
1803;1;;;;;;;;;;;;;;;;;;;;;
1804;88;6;2;5;1;6;1;3;3;4;2;1;30;;4;;;;;;3;8
1805;61;;1;;;;;;;;;;10;;;;;;;;;
1807;46;;1;3;;;2;;;;;;10;;;1;;;;;;1
1808;58;;1;1;1;;;3;1;;;;14;;;2;;;;;;2
1809;24;;;;;;;;;;;;;;;;;;;;;
1810;13;;1;;;;;;;;;;;;;;;;;;;
1811;2;2;;;;;;;;;;;;;;;;;;;;
1812;26;1;;;;;;;;;;;7;;;;;;;;;
1813;10;;;;;;;;;;;;;;;;;;;;;
1814;37;;;;;;;;;;;;19;;;;;;;;;
1815;22;1;1;;;;1;;;;;;3;;;;;;;;;
1816;21;6;;;;;;;;;;;1;;;;;;;;;
1817;1;;;;;;;;;;;;;;;;;;;;;
1818;48;2;;6;;;;;;;3;;12;;;;;;;;;
1819;149;15;4;4;1;1;1;;;;;;9;;;;;;;;;
1821;31;;;;;;;;;;;;;;;;;;;;;
1822;8;5;;2;;;;;;;;;1;;;;;;;;;
1823;27;5;1;;;;;;;;;;3;;;;;;;;;
1824;31;;;;;;;;;;;;5;;;;;;;;;
1825;27;1;2;2;;;;;;;;;5;;;;;;;;;
1826;18;;;4;1;;1;1;3;;1;;8;;2;2;;;;;;
1827;58;4;;;2;;1;1;2;;;;18;;;4;;;;;;
1828;30;;;4;;;;;;;;;;;;;;;;;;
1829;113;5;3;2;3;;1;5;5;;1;;13;;2;7;;;1;2;1;8
1830;66;;1;4;4;;;3;2;1;1;;23;;;;;;;;;1
1831;13;;;4;;;;;;;;;;;;;;;;;;
1832;90;19;2;3;1;1;1;6;2;;5;1;36;;;;;;;;;
1834;71;4;2;;;;;;;;;;12;;;;;;;;;
1835;26;;;;1;;;;;;;;;;;;;;;;;
1836;55;8;2;;;;1;2;2;1;1;;7;;;;;;;;;
1837;11;;;;;;;;;;;;6;;;;;;;;;
1838;34;1;;;;;;;;;;;22;;;;;;;;;
1840;3;;;;;;;;;;;;;;;;;;;;;
1842;29;;3;;;;;;;;;;2;;;;;;;;;
1843;21;;1;;;;;;;;;;;;;;;;;;;
1846;116;;1;;;;;;;;;;17;;;1;;;;;;
1847;93;;;;;;;;;;;;13;;;;;;;;;
1848;83;1;1;;;;1;1;;;;;33;;;;;;;;;
1849;3;;;;;;;;;;;;;;;;;;;;;
1851;69;1;;;1;;1;;;;;;38;;;;;;;;;
1852;25;1;1;4;;;;;;;;;;;;;;;;;;
1854;7;;;;;;;;;;;;;;;;;;;;;
1856;8;2;;;;;;;;;;;1;;;;;;;;;
1857;80;3;3;1;1;1;1;6;1;;;;18;;;7;;;;;2;
1858;7;4;;;;;;;;;;;1;;;;;;;;;
1859;5;;1;;;;;;;;;;;;;;;;;;;
1860;34;;;;;;;;;;;;;;;;;;;;;
1861;21;;;;;;;1;;;;;9;;;;;;;;;
1862;122;3;5;1;;;;;;;;;18;;;;;;;;4;
1863;69;;1;3;;;1;;;;;;11;;1;;;;;;2;
1865;1;;;;;;;;;;;;;;;;;;;;;
1866;6;;;;;;;;;;;;;;;;;;;;;
1868;39;4;1;;;;;2;;;;;11;;2;;;;1;;;
1869;119;8;1;;2;;1;1;;;1;;12;;15;4;;;1;;;4
1870;43;;1;;;;;;1;;;;5;;;;;;;;;
1871;23;;1;;;;;;;;;;5;;;;;;;;;
1872;18;;2;;1;;;1;;;;;1;;;;;;;;;
1874;13;;;2;;;;;;;;;;;;;;;;;;
1877;1;;;;;;;;;;;;;;;;;;;;;
1878;56;1;;;;;;;;;;;14;;;;;;;;2;
1879;7;2;;;;;;;;;;;;;;;;;;;;
1880;9;;;;;;;;;;;;;;;;;;;;;
1881;50;;;1;;;;;;;;;;;;;;;;;;
1882;29;2;;;;;;3;;;;;3;;;;;;;;;
1883;30;;;;;;;;;;;;6;;;;;;;;;
1884;8;;;;;;;;;;;;;;;;;;;;;
1885;3;;;;;;;;;;;;;;;;;;;;;
1887;9;1;2;;;;;;;;;;;;;;;;;;;
1888;14;;1;;;;;;;;;;;;;;;;;;;
1889;29;1;;;;;1;;;;;;;;;;;;;;;
1890;20;;;;;;;;;;;;7;;;;;;;;;
1891;29;1;;;1;;1;1;;;;;12;;;;;;;;2;
1892;111;1;5;1;1;;1;3;;;1;;10;;;1;;;;;;2
1894;38;4;2;4;1;;;1;;;2;;32;;;;;;;;;
1895;61;5;3;;2;;;;;;;;4;;;;;;;;;
1896;107;14;3;1;2;;3;5;3;4;1;1;32;;4;;;;;;3;4
1897;11;1;;;;;;;;;;;1;;;;;;;;;
1898;122;;;;;;;;;;;;2;;;;;;;;;
1899;12;;2;;;;;;;;;;1;;;;;;;;;
1900;16;2;1;;;;;1;;;;;;;;;;;;;;
1901;2;;;;;;;;;;;;;;;;;;;;;
1902;21;1;1;;;;;;;;;;1;;;;;;;;;
1904;5;;;;;;;;;;;;;;;;;;;;;
1905;40;;;;;;;1;;;;;;;;;;;;;;
1906;76;;;2;;;1;3;2;;;1;27;;;;;;;;4;2
1907;192;16;3;11;3;3;4;5;3;5;2;2;31;5;13;8;;;;;8;4
1908;33;1;1;1;;;;;2;;;;12;;;;;;;;;
1909;33;2;;2;;;;3;1;;;;11;;;2;;;;;4;1
1911;56;1;1;;1;;1;2;2;;;;9;;1;3;;;;;;1
1912;7;;;;;;;;;;;;;;;;;;;;;
1913;8;;;;;;;;;;;;;;;;;;;;;
1914;30;4;;;;;;;;;;;5;;;;;;;;;
1915;63;5;1;2;1;;1;2;1;2;2;1;24;;;;;;;;;
1916;20;1;;;;;;;;;;;;;;;;;;;;
1917;2;;;;;;;;;;;;;;;;;;;;;
1918;85;1;1;;1;;1;2;1;;1;;7;;1;2;;;;;;
1919;2;5;;2;;;;;;;;;;;;;;;;;;
1920;21;;;3;;;;5;;;;;1;;;;;;;;;
1921;15;;;;;;;;;;;;;;;;;;;;;
1923;21;;1;;;;;;;;;;;;;;;;;;;
1926;16;;;;;;;;;;;;1;;;;;;;;;
1927;45;5;2;;;;;;;;;;;;;;;;;;;
1928;15;1;1;;2;;;;;;;;1;;;;;;;;;
1929;51;;;;;;;;;;;;5;;;;;;;;;
1930;5;;;;;;;;;;;;;;;;;;;;;
1933;38;;3;3;2;;;2;;;;;12;;;;;;;;;
1934;7;2;;;;;;;;;;;;;;;;;;;;
1935;178;;2;6;3;;1;;;;;;43;;1;;;;;;;
1936;38;1;1;1;;;1;4;;;;;12;;2;;;;;;;1
1937;73;7;2;;2;;3;1;4;;3;;6;;;5;;;;;;
1938;3;;;;;;;;;;;;;;;;;;;;;
1939;25;1;;;;;;;;;;;;;;;;;;;;
1940;23;;;1;;;;;;;;;1;;;;;;;;;
1941;103;6;5;2;1;2;9;5;2;;;1;12;;;1;;;3;;3;
1942;45;;1;9;;;;;;;;;1;;;;;;;;;
1945;27;;;;;;;;;;;;;;;;;;;;;
1946;15;1;5;;;;;;;;;;3;;1;;;;;;;
1947;22;3;;;;;;;;;;;2;;;;;;;;;
1949;3;1;;;;;;;;;;;;;;;;;;;;
1950;21;1;1;;;;;;;;;;3;;;;;;;;;
1951;8;;;;;;;;;;;;;;;;;;;;;
1952;21;2;;3;;;;2;;;;;11;;;;;;;;;
1953;76;14;4;;1;1;1;3;2;;;;13;;;6;;;;;;2
1954;4;;;;;;;;;;;;1;;;;;;;;;
1955;46;4;1;;;;;4;2;;;;16;;;1;;;;;;
1957;36;1;1;;;;;2;;;;;3;;;;;;;;;
1958;4;;1;;;;;;;;;;;;;;;;;;;
1960;4;;;;;;;;;;;;;;;;;;;;;
1962;8;;;;;;;;;;;;;;;;;;;;;
1967;86;7;1;;1;6;5;4;3;;2;;13;;;;;;;;;2
1968;5;;;;;;;;;;;;1;;;;;;;;;
1969;23;;1;;;;;;;;;;18;;;;;;;;;
1970;242;;1;1;;;;;;;;;24;;;;;;;;;1
1971;45;1;1;;;;;;;;;;4;;;;;;;;;
1972;6;;;;;;;;;;;;3;;;;;;;;;
1973;26;;1;;;;;;;;;;5;;;1;;;;;;
1975;1;1;;;;;;;;;;;;;;;;;;;;
1976;34;3;1;;;;;1;;;;;9;;;;;;;;;
1977;17;1;1;4;;;;;;;;;;;;;;;;;;
1978;15;;;;;;;;;;;;1;;;;;;;;;
1980;11;;;;;;;;;;;;;;;;;;;;;
1981;26;;2;3;;;1;2;;;1;;9;1;;;;;;;;
1983;19;;;;;;;;;;;;9;;;;;;;;;
1984;7;5;1;;;;;;;;;;;;;;;;;;;
1986;173;6;1;10;9;;4;3;2;5;2;;33;;2;11;;;;;5;9
1987;30;;3;8;;;;;;;;;;;2;;;1;;;;
1988;40;;;;1;;;2;;;;;12;;;;;;;;;
1989;15;1;1;;;;;;;;;;;;;;;;;;;
1992;10;;;;;;;;;;;;;;;;;;;;;
1993;55;;;3;1;1;1;1;;;;;16;;;;;;;;;
1994;19;1;;4;;;;;;;;;6;;;;;;;;;
1996;114;17;4;1;2;;1;3;2;;;;24;;;;;;;;;
1997;24;2;1;;;;;2;;;;;;;;;;;;;;
1998;137;1;;;;;;;;;;;17;;;;;;;;;
2000;19;;;;;;;;;;;;4;;;;;;;1;;
2001;73;6;3;5;1;;1;2;2;;1;;16;;2;11;;;;;;3
2002;12;;;;;;;;;;;;;;;;;;;;;
2003;12;;1;;;;;3;1;;;;10;;1;;;;;;;
2004;80;;;1;3;1;1;3;3;;1;;12;;1;2;;;;;2;5
2005;86;;1;2;1;;2;2;1;;1;;27;;1;8;;;;;;5
2006;27;;;;;;1;;1;;;;22;;;;;;;;;
2008;7;;;;;;;;;;;;;;;;;;;;;
2009;37;3;1;6;1;;;6;;;;;13;;;;;;;;;4
2011;5;;;1;;;;;;;;;;;;;;;;;;
2012;26;;;;;;;;;;;;;;;;;;;;;
2013;37;2;;;;;;;;;;;7;;;;;;;;;
2014;43;1;;6;;;;;;;;;16;;;;;;;;;
2015;115;8;1;1;1;1;4;4;4;;1;1;24;6;3;11;3;1;1;;7;4
2016;46;1;;;;;;;;;;;2;;;;;;;;;
2018;39;2;;;;;;;;;;;13;;;;;;;;;
2020;20;;;;;;;;;;;;;;;;;;;;;
2021;61;;1;5;1;;2;2;;;;;28;;2;6;;;;;1;3
2022;43;;3;;;;;;;;;;35;;;;;;;;;1
2023;5;1;;;;;;;;;;;;;;;;;;;;
2024;2;;;;;;;;;;;;;;;;;;;;;
2025;44;;;;;;1;1;2;;;;1;;;;;;;;1;
2026;122;8;1;1;1;;2;2;4;;3;;11;;1;10;;;;;;5
2027;21;1;;;;;;1;;;;;9;;;;;;;;;
2029;51;1;;2;;;1;2;;;;;13;;;;;;;;1;
2031;44;10;2;;1;;1;4;;;;;10;;;;;;;;;1
2032;21;;2;;;;;1;;;;;31;;;;;;;;;
2033;2;;;;;;;;;;;;;;;;;;;;;
2034;70;1;1;4;;;;;;;;;27;;2;;;;;;2;
2035;18;2;;;;;;;;;;;;;;;;;;;;
2036;5;;1;;;;;;;;;;;;;;;;;;;
2037;79;2;;;;;;4;;;;;17;;;;;;;;2;
2038;4;;;;;;;;;;;;;;;;;;;;;
2039;15;;;;1;;1;;;;;;3;;;;;;;;1;
2040;84;6;1;;;1;;;;;;;17;;;;;;1;;;2
2041;16;2;;10;;;;;;;;;;;;;;;;;;
2042;21;1;1;;;;;;;;;;11;;;;;;;;;
2043;36;1;1;;;;;5;1;;;;7;;1;;;;;;;
2044;14;10;1;3;;;;;;;;;;;;;;;;;;
2045;93;2;1;;;;2;;;;;;12;;;;;;;;5;
2047;31;4;;;;;;;;;;;;;1;;;;;;;
2048;65;5;2;2;1;;;3;3;3;1;;35;;2;9;;;1;;2;4
2049;15;1;;;;;1;;;;;;3;;;;;;;;;
2050;3;;;;;;;;;;;;;;;;;;;;;
2051;27;;1;5;;;;;;;;;;;;;;;;;;
2052;12;;;3;;;;;;;;;;;;;;;;;;
2054;24;;1;2;;;;;;;;;4;;;;;;;;;
2055;41;1;1;3;;;;;1;;;;8;;;;;;;;;
2056;1;;;;;;;;;;;;;;;;;;;;;
2057;;;;1;;;;;;;;;;;;;;;;;;
2058;56;5;2;2;2;;;3;;;;1;17;;;;;;;;;
2059;3;;1;;;;;;;;;;;;;;;;;;;
2060;2;;;;;;;;;;;;;;;;;;;;;
2061;33;3;1;1;1;;;;;;1;;11;;;;;;;;;
2062;76;;2;;;;;;;;;;12;;;;;;;;1;
2063;27;1;2;;;;;;;;;;11;;;;;;;;;
2064;90;;3;;;;;1;;;;;23;;2;2;;;;;2;
2065;35;;;2;;;;;;;;;5;;;;;;;;2;1
2066;60;;1;3;;;;;;;;;6;;1;;;;;;;
2067;46;;1;;;;;;;;;;2;;;;;;;;;
2068;13;;1;;;;;;;;;;2;;;;;;;;;
2069;20;1;;;;;;;;;;;;;;;;;;;;
2070;38;1;1;1;;;;;;;;;;;;;;;;;;
2071;12;2;;3;;;;;;;;;;;;;;;;;;
2074;61;;2;;;;;;;;;;3;;;;;;;;;
2075;24;;;;;;;;;;;;8;;;;;;;;;
2076;13;;;3;;;;;;;;;;;;;;;;;;
2078;50;;3;2;;;2;4;4;;2;;9;;;;;;;;;1
2079;4;1;;;;;;;;;;;;;;;;;;;;
2080;18;;;5;;;;;;;;;;;;;;;;;;
2081;214;9;4;6;5;7;8;7;4;5;1;;80;;13;16;;;5;4;1;3
2082;24;2;2;;;;;;;;;;1;;;;;;;;;
2084;87;1;1;2;;;;;;;;;14;;;;;;;;;4
2085;20;1;;;1;;;1;;;;;10;;;;;;;;;
2086;69;;;;1;;3;4;2;;1;;23;;1;;;;;;;
2087;11;;1;;;;;;;;;;;;;;;;;;;
2088;47;;3;;;;2;;;;;;;;;;;;;;;
2090;39;;;5;;;;;3;;;;13;;;;;;;;2;
2091;25;2;;;;;;;;;;;8;;;;;;;;2;
2092;67;;;;1;;;;;;;;3;;;;;;;;;
2093;27;2;;;;;1;1;1;;;;4;;;;;;;;;
2094;2;;;;;;;;;;;;;;;;;;;;;
2095;33;;;;;;;;;;;;10;;;;;;;;;1
2097;85;;2;;1;;2;2;2;;4;;32;;;;;;;;;1
2099;78;;1;4;;;;;;;;;40;;;;;;;;2;
2100;37;2;2;7;1;;;2;;;;;16;;;;;;;;;
2101;106;1;1;1;2;;1;1;1;;;;24;;;;;;;;;
2102;43;3;;4;1;;;;;;;;12;;;;;;;;;
2103;34;5;;;;;;;;;;;;;;;;;;;;
2104;10;;;;;;;;;;;;;;;;;;;;;
2105;27;;;2;;;;;;;;;4;;;;;;;;;
2106;10;;1;;;;;;;;;;;;;;;;;;;
2107;19;;;;;;;;;;;;;;;;;;;;;
2108;25;;;;;;;;;;;;5;;;;;;;;;
2109;64;;1;;1;;1;;3;;1;;31;;1;1;;;;;;1
2111;9;;1;;;;;;;;;;8;;;;;;;;;
2112;32;;2;;;;;;;;;;21;;;;;;;;3;
2113;11;1;;;;;;;;;;;8;;;;;;;;;
2114;21;;;;;;;;;;;;1;;;;;;;;;
2115;50;4;2;4;1;;;;;;;;29;;1;;;;;;;
2116;49;;1;;;;;2;1;;;;26;;;;;;;;;1
2117;7;1;;;;;;;;;;;;;;;;;;;;
2120;120;4;3;2;2;;;2;;;;;1;;;;;;;;;
2121;40;2;4;4;;;;;;;;;2;;;;;;;;;
2122;28;;;6;;;;;;;;;12;;;;;;;;;1
2123;5;;;;;;;;;;;;2;;;;;;;;;
2124;11;1;1;;;;;;;;;;;;;;;;;;;
2126;14;;2;2;;;;;;;;;;;;;;;;;;
2127;61;5;3;4;1;1;2;3;;;;;22;;;;;;;;;1
2129;46;;;;;;;;;;;;;;;;;;;;;
2130;30;2;1;2;;;;2;;;;;;;;;;;;;;
2131;47;3;1;;;;;;;;;;3;;;;;;;;;
2135;3;1;;;;;;;;;;;;;;;;;;;;
2136;45;;2;;;;;;;;;;17;;;;;;;;;
2137;47;1;1;;;;;2;;;;;12;;;1;;;;;;1
2138;18;;;;;;;;;;;;5;;;;;;;;;
2139;27;3;4;;;;;;;;;;;;;;;;;;;
2140;5;;;;;;;;;;;;;;;;;;;;;
2141;4;;;4;;;;;;;;;;;;;;;;;;
2142;41;1;;;;;;;;;;;;;;;;;;;;
2145;35;3;2;10;;;;;;;;;2;;;;;;;;;
2146;73;2;3;;;1;;;;;;;19;;;;;;;;;1
2147;1;;;;;;;;;;;;;;;;;;;;;
2148;15;;1;;;;1;;;;;;8;;;;;;;;;
2149;90;;2;;;;;;;;;;15;;;;;;;;;
2150;20;4;;;;;;;;;;;;;;;;;;;;
2151;13;;;;;;;;;;;;2;;1;;;;;;1;
2152;40;;;;;;;7;;;;;2;;;;;;;;;
2153;86;1;;3;;;;;;;;;;;;;;;;;;
2154;28;1;;2;1;;;;;;;;;;;;;;;;;
2155;61;3;4;6;;;;;;;;;;;;;;;;;;
2156;121;2;1;9;;;1;3;1;;1;;72;;5;3;;;;;;5
2157;2;;;;;;;;;;;;;;;;;;;;;
2158;28;3;2;3;2;;;3;;;;1;5;;;;;;;;;
2159;28;;1;4;;;;;;;;;;;;;;;;;;
2160;64;6;1;;;;3;;1;;;;37;;;;;;2;;;
2161;202;3;7;7;2;;2;4;2;;2;;24;1;10;;;;2;;;10
2162;20;1;;;;;;4;;;;;16;;;;;;;;;
2163;88;8;2;2;;;3;;2;;;;1;;;;;;;;;
2164;65;3;1;1;1;;;;;;;;12;;;;;;;;;
2165;13;;;;;;;;;;;;;;;;;;;;;
2166;19;;;;;;;;;;;;9;;;;;;;;1;
2167;3;;1;;;;;;;;;;;;;;;;;;;
2168;85;9;;11;3;;2;3;;;;;7;;3;;;;;;2;
2170;42;3;2;6;1;;;3;;;;;13;;;;;;;;;
2171;42;1;2;;1;;3;3;1;;;;2;;;;;;;;;
2172;137;;;3;;;;;;;;;17;;;;;;;;;
2173;59;;;;;;;;;;;;;;;;;;;;;
2174;19;2;;;;;1;;;;;;1;;;;;;;;;
2175;31;9;3;3;;1;;;;;;;;;;;;;;;;
2176;97;5;2;;1;;1;2;3;;1;1;21;;2;8;;;;;;9
2178;56;15;;2;;;1;2;;;;;8;;1;;;;3;;;4
2180;40;4;1;2;1;;;4;;;;;6;;;;;;;;;1
2181;50;6;2;;;;1;4;;;;;22;;;;;;;;;
2182;73;;;;;;1;2;2;;;;4;;;;;;;;;
2183;19;2;;;;;;;;;;;40;;;;;;;;;
2184;63;;;1;;;2;2;1;;1;;55;;;;;;;;1;
2185;14;;1;;;;;;;;;;1;;;;;;;;;
2186;83;10;5;6;1;;7;5;6;;2;;69;;1;;;;;;7;8
2187;38;4;1;3;1;;;2;;;;;;;;;;;;;;
2188;12;;;;;;;;;;;;;;;;;;;;;
2189;148;6;;2;2;1;3;3;3;;1;;6;1;1;;;;5;;4;2
2190;67;6;2;4;;;;3;;;;;21;;;;;;;;2;
2191;10;;;;;;;;;;;;;;;;;;;;;
2192;1;;;;;;;;;;;;;;;;;;;;;
2193;93;;;;1;;;;;;;;2;;;;;;;;2;
2194;42;;;;;;;;;;;;1;;;;;;;;;1
2195;57;1;2;;;;;1;;;1;;12;;1;;;;;;;1
2196;145;1;1;;1;;1;4;2;;;;27;;;;;;;;1;5
2197;77;4;1;;1;1;;8;;;2;;17;;1;5;;;;;;5
2198;36;1;2;;1;;;;6;;;;15;;;;;;;;3;
2199;100;1;1;3;;;1;2;2;;2;;24;;1;1;;;;;2;1
2200;70;3;2;2;1;;;2;1;;1;;63;;;;;;;;;1
2201;25;;;;;;;;;;;;1;;;;;;;;;
2202;15;;;;;;1;;;;;;5;;;;;;;;;
2203;123;8;1;3;2;1;1;2;2;1;3;1;29;;1;8;;1;;;;5
2204;27;;;;;;;;;;;;12;;;;;;;;;
2205;2;;;;;;;;;;;;;;;;;;;;;
2206;26;4;1;3;1;3;1;3;;2;;;18;;;;;;;;;
2207;92;5;2;7;1;3;1;4;2;1;;;34;;1;8;;2;;3;;2
2208;27;1;1;;;;;;;;;;10;;;;;;;;;
2209;88;1;1;2;;;1;2;2;1;2;;15;;3;6;;;;;;4
2210;64;3;2;;3;;;2;;;;;27;;2;1;;1;;;;
2213;40;3;6;1;;;;;;;;;;;;;;;;;;
2214;73;1;;;;;;;1;;2;;27;;;;;;;;;1
2216;105;8;6;7;2;2;3;1;2;;;;55;;2;3;;;;;9;1
2217;36;;1;;;;;1;;;;;10;;;;;;;;;
2218;179;8;9;13;3;2;1;9;2;;2;;35;;;;6;;;1;;
2220;55;2;;2;1;;1;3;2;;1;1;6;;;;;;;;3;1
2221;48;2;;;;;;;;;;;4;;;;;;;;;
