code_module;code_presentation;id_student;gender;region;highest_education;imd_band;age_band;num_of_prev_attempts;studied_credits;disability;final_result
FFF;2014J;684675;M;South West Region;Lower Than A Level;30-40%;0-35;0;120;N;Pass
FFF;2014J;684676;M;North Western Region;Lower Than A Level;20-30%;0-35;0;60;N;Fail
FFF;2014J;684726;F;London Region;Lower Than A Level;20-30%;0-35;0;60;N;Withdrawn
FFF;2014J;684882;M;Wales;A Level or Equivalent;80-90%;0-35;0;120;N;Pass
FFF;2014J;684981;M;North Western Region;Lower Than A Level;0-10%;0-35;0;60;N;Withdrawn
FFF;2014J;684983;M;Yorkshire Region;A Level or Equivalent;oct-20;35-55;0;150;N;Withdrawn
FFF;2014J;685004;M;South East Region;Lower Than A Level;oct-20;0-35;0;90;N;Fail
FFF;2014J;685042;M;South Region;HE Qualification;oct-20;0-35;0;150;N;Withdrawn
FFF;2014J;685100;M;East Anglian Region;Lower Than A Level;90-100%;0-35;0;60;N;Withdrawn
FFF;2014J;685105;M;South West Region;Lower Than A Level;40-50%;0-35;0;180;N;Fail
FFF;2014J;685128;M;North Western Region;A Level or Equivalent;0-10%;0-35;0;120;N;Pass
FFF;2014J;685140;M;East Anglian Region;HE Qualification;80-90%;0-35;0;120;N;Pass
FFF;2014J;685155;M;North Western Region;Lower Than A Level;0-10%;0-35;0;60;N;Pass
FFF;2014J;685192;M;London Region;Lower Than A Level;20-30%;0-35;0;180;N;Withdrawn
FFF;2014J;685212;M;West Midlands Region;HE Qualification;30-40%;35-55;0;120;N;Distinction
FFF;2014J;685276;F;London Region;Lower Than A Level;60-70%;0-35;0;90;N;Distinction
FFF;2014J;685283;M;Scotland;Lower Than A Level;70-80%;0-35;0;60;N;Fail
FFF;2014J;685330;M;Ireland;Lower Than A Level;;35-55;0;60;N;Withdrawn
FFF;2014J;685333;M;South Region;Lower Than A Level;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;685339;M;East Midlands Region;A Level or Equivalent;60-70%;0-35;0;90;N;Pass
FFF;2014J;685367;M;Ireland;Lower Than A Level;60-70%;0-35;0;60;Y;Fail
FFF;2014J;685373;M;Yorkshire Region;No Formal quals;0-10%;0-35;0;60;N;Distinction
FFF;2014J;685378;M;West Midlands Region;A Level or Equivalent;70-80%;0-35;0;120;N;Pass
FFF;2014J;685410;M;North Region;Lower Than A Level;0-10%;0-35;0;120;N;Pass
FFF;2014J;685439;F;South West Region;A Level or Equivalent;40-50%;0-35;0;60;N;Withdrawn
FFF;2014J;685512;M;South East Region;A Level or Equivalent;60-70%;0-35;0;120;N;Withdrawn
FFF;2014J;685565;M;East Midlands Region;Lower Than A Level;oct-20;0-35;0;120;Y;Withdrawn
FFF;2014J;685619;M;Scotland;HE Qualification;0-10%;0-35;0;105;Y;Pass
FFF;2014J;685657;M;West Midlands Region;A Level or Equivalent;0-10%;0-35;0;60;N;Withdrawn
FFF;2014J;685663;F;South East Region;A Level or Equivalent;0-10%;0-35;0;90;N;Withdrawn
FFF;2014J;685683;M;East Midlands Region;Lower Than A Level;0-10%;0-35;0;60;N;Withdrawn
FFF;2014J;685705;M;Yorkshire Region;A Level or Equivalent;20-30%;0-35;0;120;N;Pass
FFF;2014J;685708;F;London Region;A Level or Equivalent;0-10%;0-35;0;120;N;Pass
FFF;2014J;685772;M;South Region;Lower Than A Level;90-100%;0-35;0;60;N;Pass
FFF;2014J;685802;M;South West Region;Lower Than A Level;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;685807;M;East Anglian Region;Lower Than A Level;60-70%;0-35;0;120;N;Withdrawn
FFF;2014J;685831;M;Ireland;A Level or Equivalent;70-80%;0-35;0;90;N;Pass
FFF;2014J;685860;M;East Anglian Region;A Level or Equivalent;70-80%;0-35;0;210;N;Withdrawn
FFF;2014J;685920;M;London Region;A Level or Equivalent;80-90%;35-55;0;120;Y;Withdrawn
FFF;2014J;685928;M;North Western Region;A Level or Equivalent;50-60%;0-35;0;120;N;Fail
FFF;2014J;685952;M;London Region;A Level or Equivalent;70-80%;0-35;0;120;N;Fail
FFF;2014J;685998;M;South East Region;Lower Than A Level;90-100%;0-35;0;60;N;Withdrawn
FFF;2014J;686065;M;Scotland;A Level or Equivalent;50-60%;0-35;0;60;N;Distinction
FFF;2014J;686100;M;East Midlands Region;Lower Than A Level;30-40%;0-35;0;90;N;Withdrawn
FFF;2014J;686164;M;Scotland;Lower Than A Level;0-10%;0-35;0;60;N;Fail
FFF;2014J;686314;M;South West Region;A Level or Equivalent;30-40%;0-35;0;120;N;Pass
FFF;2014J;686317;F;West Midlands Region;A Level or Equivalent;0-10%;0-35;0;120;N;Pass
FFF;2014J;686344;M;East Midlands Region;Lower Than A Level;80-90%;0-35;0;60;N;Pass
FFF;2014J;686348;M;East Anglian Region;A Level or Equivalent;40-50%;0-35;0;120;Y;Pass
FFF;2014J;686358;M;East Midlands Region;Lower Than A Level;60-70%;0-35;0;120;N;Withdrawn
FFF;2014J;686390;M;South East Region;HE Qualification;90-100%;0-35;0;120;N;Withdrawn
FFF;2014J;686448;M;East Midlands Region;A Level or Equivalent;60-70%;0-35;0;60;N;Withdrawn
FFF;2014J;686458;M;West Midlands Region;Lower Than A Level;20-30%;0-35;0;60;Y;Withdrawn
FFF;2014J;686498;M;North Region;HE Qualification;oct-20;0-35;0;60;N;Pass
FFF;2014J;686522;M;West Midlands Region;HE Qualification;0-10%;35-55;0;90;N;Pass
FFF;2014J;686558;M;East Midlands Region;A Level or Equivalent;50-60%;0-35;0;120;N;Pass
FFF;2014J;686700;M;North Western Region;A Level or Equivalent;oct-20;0-35;0;120;N;Pass
FFF;2014J;686705;F;South East Region;A Level or Equivalent;30-40%;0-35;0;120;N;Pass
FFF;2014J;686760;M;Yorkshire Region;HE Qualification;90-100%;0-35;0;120;N;Withdrawn
FFF;2014J;686786;M;East Anglian Region;Lower Than A Level;30-40%;0-35;0;60;Y;Fail
FFF;2014J;686799;M;West Midlands Region;Lower Than A Level;0-10%;0-35;0;90;N;Withdrawn
FFF;2014J;686852;F;South East Region;Lower Than A Level;0-10%;0-35;0;180;N;Withdrawn
FFF;2014J;686869;M;South Region;Lower Than A Level;50-60%;0-35;0;150;N;Withdrawn
FFF;2014J;686946;M;London Region;A Level or Equivalent;50-60%;0-35;0;120;N;Fail
FFF;2014J;687007;M;South Region;Lower Than A Level;20-30%;35-55;0;60;N;Fail
FFF;2014J;687033;M;Wales;A Level or Equivalent;80-90%;0-35;0;120;N;Fail
FFF;2014J;687073;M;South West Region;A Level or Equivalent;20-30%;35-55;0;120;N;Withdrawn
FFF;2014J;687112;M;North Western Region;Lower Than A Level;20-30%;0-35;0;120;N;Pass
FFF;2014J;687115;M;South West Region;A Level or Equivalent;40-50%;0-35;0;120;N;Pass
FFF;2014J;687288;M;South Region;A Level or Equivalent;70-80%;0-35;0;90;N;Withdrawn
FFF;2014J;687304;M;East Anglian Region;A Level or Equivalent;40-50%;0-35;0;120;N;Fail
FFF;2014J;687319;M;West Midlands Region;Lower Than A Level;oct-20;35-55;0;240;N;Withdrawn
FFF;2014J;687331;M;Wales;Lower Than A Level;oct-20;0-35;0;60;Y;Fail
FFF;2014J;687341;M;South West Region;A Level or Equivalent;40-50%;0-35;0;60;N;Withdrawn
FFF;2014J;687345;M;South Region;A Level or Equivalent;60-70%;0-35;0;90;N;Fail
FFF;2014J;687351;M;Scotland;HE Qualification;30-40%;0-35;0;60;N;Pass
FFF;2014J;687410;M;North Region;Lower Than A Level;20-30%;0-35;0;120;N;Pass
FFF;2014J;687434;M;Yorkshire Region;Lower Than A Level;80-90%;35-55;0;90;N;Distinction
FFF;2014J;687448;M;Yorkshire Region;Lower Than A Level;0-10%;0-35;0;120;N;Withdrawn
FFF;2014J;687468;F;South West Region;HE Qualification;40-50%;0-35;0;60;N;Distinction
FFF;2014J;687485;F;West Midlands Region;A Level or Equivalent;80-90%;0-35;0;180;N;Pass
FFF;2014J;687503;F;South West Region;Lower Than A Level;30-40%;35-55;0;120;N;Pass
FFF;2014J;687510;M;South Region;Lower Than A Level;40-50%;0-35;0;240;N;Withdrawn
FFF;2014J;687511;M;London Region;Lower Than A Level;0-10%;35-55;0;120;N;Withdrawn
FFF;2014J;687525;M;Ireland;A Level or Equivalent;50-60%;0-35;0;60;N;Fail
FFF;2014J;687686;M;South Region;A Level or Equivalent;60-70%;0-35;0;120;N;Fail
FFF;2014J;687747;M;London Region;A Level or Equivalent;50-60%;0-35;0;60;N;Withdrawn
FFF;2014J;687752;M;South Region;A Level or Equivalent;50-60%;0-35;0;120;N;Withdrawn
FFF;2014J;687795;M;South East Region;Lower Than A Level;80-90%;35-55;0;120;N;Withdrawn
FFF;2014J;687828;M;Ireland;Lower Than A Level;50-60%;35-55;0;60;N;Fail
FFF;2014J;687846;M;East Midlands Region;A Level or Equivalent;oct-20;0-35;0;60;N;Pass
FFF;2014J;687910;M;East Anglian Region;Lower Than A Level;90-100%;0-35;0;60;N;Pass
FFF;2014J;687930;F;East Anglian Region;Lower Than A Level;90-100%;35-55;0;60;N;Pass
FFF;2014J;687931;M;South Region;A Level or Equivalent;90-100%;0-35;0;120;N;Pass
FFF;2014J;687988;M;Ireland;Lower Than A Level;90-100%;0-35;0;60;N;Pass
FFF;2014J;688005;M;South Region;Lower Than A Level;60-70%;0-35;0;60;N;Withdrawn
FFF;2014J;688008;F;London Region;HE Qualification;0-10%;0-35;0;120;N;Pass
FFF;2014J;688071;M;Scotland;A Level or Equivalent;40-50%;0-35;0;120;N;Fail
FFF;2014J;688097;M;South East Region;A Level or Equivalent;30-40%;0-35;0;120;N;Withdrawn
FFF;2014J;688127;M;East Midlands Region;A Level or Equivalent;60-70%;0-35;0;60;N;Distinction
FFF;2014J;688136;M;East Anglian Region;Lower Than A Level;oct-20;35-55;0;150;N;Fail
FFF;2014J;688159;M;South West Region;A Level or Equivalent;90-100%;0-35;0;120;N;Withdrawn
FFF;2014J;688187;M;Yorkshire Region;A Level or Equivalent;60-70%;35-55;0;60;N;Withdrawn
FFF;2014J;688192;F;Wales;A Level or Equivalent;30-40%;0-35;0;90;N;Fail
FFF;2014J;688203;M;London Region;Lower Than A Level;20-30%;0-35;0;60;N;Withdrawn
FFF;2014J;688225;M;Scotland;Lower Than A Level;40-50%;0-35;0;60;N;Fail
FFF;2014J;688250;M;Wales;A Level or Equivalent;30-40%;0-35;0;60;N;Fail
FFF;2014J;688251;M;Scotland;HE Qualification;80-90%;35-55;0;120;N;Withdrawn
FFF;2014J;688265;M;East Anglian Region;Lower Than A Level;30-40%;0-35;0;60;N;Fail
FFF;2014J;688297;M;South West Region;A Level or Equivalent;90-100%;0-35;0;120;N;Withdrawn
FFF;2014J;688326;M;Wales;HE Qualification;20-30%;0-35;0;90;N;Withdrawn
FFF;2014J;688337;M;South West Region;A Level or Equivalent;70-80%;0-35;0;120;N;Pass
FFF;2014J;688442;F;West Midlands Region;HE Qualification;20-30%;35-55;0;60;N;Withdrawn
FFF;2014J;688453;M;Wales;Lower Than A Level;20-30%;0-35;0;120;N;Fail
FFF;2014J;688470;M;East Midlands Region;Lower Than A Level;50-60%;0-35;0;60;N;Fail
FFF;2014J;688475;M;South West Region;A Level or Equivalent;30-40%;0-35;0;60;N;Withdrawn
FFF;2014J;688509;M;Yorkshire Region;A Level or Equivalent;20-30%;0-35;0;120;N;Withdrawn
FFF;2014J;688532;M;Yorkshire Region;Lower Than A Level;20-30%;0-35;0;60;Y;Withdrawn
FFF;2014J;688543;F;North Western Region;HE Qualification;oct-20;0-35;0;120;N;Pass
FFF;2014J;688664;M;South East Region;A Level or Equivalent;60-70%;0-35;0;60;Y;Withdrawn
FFF;2014J;688667;M;North Western Region;HE Qualification;20-30%;0-35;0;120;N;Pass
FFF;2014J;688685;M;Scotland;A Level or Equivalent;40-50%;0-35;0;120;N;Pass
FFF;2014J;688727;M;East Midlands Region;Lower Than A Level;20-30%;35-55;0;120;N;Distinction
FFF;2014J;688752;F;East Midlands Region;Lower Than A Level;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;688881;F;Wales;Lower Than A Level;40-50%;35-55;0;240;N;Withdrawn
FFF;2014J;688891;M;East Midlands Region;A Level or Equivalent;90-100%;0-35;0;180;N;Fail
FFF;2014J;688895;M;Ireland;Lower Than A Level;;0-35;0;60;N;Distinction
FFF;2014J;688904;M;West Midlands Region;Lower Than A Level;;0-35;0;60;N;Withdrawn
FFF;2014J;688937;M;Yorkshire Region;Lower Than A Level;0-10%;0-35;0;120;Y;Withdrawn
FFF;2014J;688964;M;West Midlands Region;Lower Than A Level;70-80%;0-35;0;120;N;Withdrawn
FFF;2014J;688976;M;North Western Region;A Level or Equivalent;60-70%;0-35;0;120;N;Fail
FFF;2014J;689005;M;South West Region;A Level or Equivalent;40-50%;0-35;0;60;N;Pass
FFF;2014J;689042;M;West Midlands Region;Lower Than A Level;40-50%;35-55;0;90;N;Withdrawn
FFF;2014J;689051;M;North Western Region;Lower Than A Level;30-40%;35-55;0;120;N;Withdrawn
FFF;2014J;689052;M;North Western Region;HE Qualification;0-10%;0-35;0;60;N;Fail
FFF;2014J;689056;M;North Region;A Level or Equivalent;;35-55;0;60;N;Pass
FFF;2014J;689225;M;Scotland;A Level or Equivalent;70-80%;0-35;0;60;N;Withdrawn
FFF;2014J;689260;M;North Western Region;A Level or Equivalent;oct-20;35-55;0;120;Y;Pass
FFF;2014J;689280;M;North Western Region;A Level or Equivalent;70-80%;35-55;0;60;N;Distinction
FFF;2014J;689290;F;South Region;Lower Than A Level;oct-20;35-55;0;120;N;Withdrawn
FFF;2014J;689347;M;South Region;A Level or Equivalent;20-30%;0-35;0;60;N;Pass
FFF;2014J;689352;M;London Region;A Level or Equivalent;30-40%;0-35;0;120;N;Withdrawn
FFF;2014J;689444;F;Scotland;A Level or Equivalent;40-50%;35-55;0;60;N;Fail
FFF;2014J;689498;M;North Region;Lower Than A Level;0-10%;0-35;0;240;N;Withdrawn
FFF;2014J;689533;F;North Region;A Level or Equivalent;30-40%;0-35;0;120;N;Withdrawn
FFF;2014J;689582;M;West Midlands Region;Lower Than A Level;50-60%;35-55;0;60;N;Withdrawn
FFF;2014J;689585;M;North Western Region;A Level or Equivalent;30-40%;35-55;0;120;Y;Withdrawn
FFF;2014J;689626;M;London Region;Lower Than A Level;oct-20;0-35;0;120;N;Fail
FFF;2014J;689640;M;London Region;A Level or Equivalent;20-30%;0-35;0;120;N;Withdrawn
FFF;2014J;689747;F;North Western Region;Lower Than A Level;oct-20;0-35;0;120;Y;Withdrawn
FFF;2014J;689751;M;North Western Region;A Level or Equivalent;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;689761;F;Yorkshire Region;Lower Than A Level;70-80%;0-35;0;60;N;Withdrawn
FFF;2014J;689796;F;Yorkshire Region;Lower Than A Level;20-30%;0-35;0;60;N;Pass
FFF;2014J;689827;F;Ireland;A Level or Equivalent;;0-35;0;60;N;Withdrawn
FFF;2014J;689832;M;West Midlands Region;Lower Than A Level;40-50%;0-35;0;60;Y;Pass
FFF;2014J;689855;M;South West Region;A Level or Equivalent;20-30%;0-35;0;150;N;Distinction
FFF;2014J;689924;M;East Midlands Region;Lower Than A Level;30-40%;0-35;0;120;N;Pass
FFF;2014J;689977;M;East Anglian Region;Lower Than A Level;50-60%;0-35;0;120;N;Withdrawn
FFF;2014J;690075;M;London Region;Lower Than A Level;20-30%;0-35;0;120;N;Pass
FFF;2014J;690137;M;East Anglian Region;Lower Than A Level;40-50%;0-35;0;60;N;Withdrawn
FFF;2014J;690174;F;East Anglian Region;A Level or Equivalent;40-50%;0-35;0;120;N;Withdrawn
FFF;2014J;690198;F;West Midlands Region;A Level or Equivalent;30-40%;0-35;0;60;N;Distinction
FFF;2014J;690296;M;South East Region;Lower Than A Level;60-70%;0-35;0;60;N;Withdrawn
FFF;2014J;690382;M;Scotland;HE Qualification;oct-20;0-35;0;120;N;Pass
FFF;2014J;690559;M;London Region;Lower Than A Level;0-10%;0-35;0;120;N;Withdrawn
FFF;2014J;690585;M;North Western Region;Lower Than A Level;80-90%;0-35;0;60;N;Fail
FFF;2014J;690628;M;Scotland;HE Qualification;70-80%;0-35;0;120;N;Pass
FFF;2014J;690631;M;Scotland;A Level or Equivalent;40-50%;35-55;0;240;N;Withdrawn
FFF;2014J;690635;M;East Midlands Region;HE Qualification;60-70%;0-35;0;60;N;Distinction
FFF;2014J;690656;M;London Region;Lower Than A Level;oct-20;0-35;0;150;Y;Withdrawn
FFF;2014J;690687;M;West Midlands Region;A Level or Equivalent;0-10%;35-55;0;180;N;Withdrawn
FFF;2014J;690746;F;Scotland;HE Qualification;80-90%;35-55;0;90;N;Distinction
FFF;2014J;690832;M;Scotland;A Level or Equivalent;20-30%;35-55;0;120;N;Fail
FFF;2014J;690872;M;East Midlands Region;Lower Than A Level;80-90%;0-35;0;120;N;Pass
FFF;2014J;690962;M;South East Region;A Level or Equivalent;60-70%;0-35;0;180;N;Withdrawn
FFF;2014J;691056;M;North Western Region;Lower Than A Level;50-60%;0-35;0;180;N;Withdrawn
FFF;2014J;691177;M;South Region;A Level or Equivalent;70-80%;0-35;0;120;N;Fail
FFF;2014J;691253;M;West Midlands Region;Lower Than A Level;60-70%;0-35;0;120;N;Withdrawn
FFF;2014J;691269;M;West Midlands Region;Lower Than A Level;90-100%;0-35;0;60;N;Pass
FFF;2014J;691280;M;East Anglian Region;HE Qualification;90-100%;0-35;0;150;N;Pass
FFF;2014J;691288;F;Scotland;Lower Than A Level;20-30%;35-55;0;120;N;Fail
FFF;2014J;691326;F;Scotland;Lower Than A Level;30-40%;0-35;0;90;N;Fail
FFF;2014J;691375;M;Scotland;Lower Than A Level;0-10%;0-35;0;60;N;Fail
FFF;2014J;691465;M;London Region;HE Qualification;30-40%;35-55;0;120;N;Fail
FFF;2014J;691563;M;East Midlands Region;Lower Than A Level;50-60%;35-55;0;120;N;Withdrawn
FFF;2014J;691699;M;South Region;Lower Than A Level;80-90%;0-35;0;120;N;Pass
FFF;2014J;691722;M;Scotland;HE Qualification;50-60%;0-35;0;120;N;Distinction
FFF;2014J;691805;M;North Western Region;Lower Than A Level;50-60%;0-35;0;180;N;Withdrawn
FFF;2014J;691873;M;East Midlands Region;A Level or Equivalent;40-50%;0-35;0;120;N;Pass
FFF;2014J;691932;M;North Western Region;A Level or Equivalent;0-10%;35-55;0;120;N;Pass
FFF;2014J;692010;F;South East Region;A Level or Equivalent;90-100%;35-55;0;120;N;Pass
FFF;2014J;692097;F;East Midlands Region;HE Qualification;oct-20;0-35;0;120;N;Pass
FFF;2014J;692189;M;North Western Region;Lower Than A Level;90-100%;0-35;0;60;N;Withdrawn
FFF;2014J;692219;M;South Region;A Level or Equivalent;20-30%;0-35;0;90;N;Withdrawn
FFF;2014J;692220;M;North Western Region;Lower Than A Level;50-60%;0-35;0;60;N;Pass
FFF;2014J;692273;M;East Midlands Region;A Level or Equivalent;80-90%;0-35;0;120;N;Withdrawn
FFF;2014J;692297;M;South Region;Lower Than A Level;50-60%;35-55;0;60;Y;Fail
FFF;2014J;692301;M;Scotland;A Level or Equivalent;60-70%;0-35;0;90;N;Pass
FFF;2014J;692334;M;Ireland;A Level or Equivalent;0-10%;0-35;0;60;N;Pass
FFF;2014J;692454;M;West Midlands Region;A Level or Equivalent;60-70%;0-35;0;90;N;Pass
FFF;2014J;692612;M;London Region;A Level or Equivalent;oct-20;35-55;0;90;N;Pass
FFF;2014J;692632;M;South Region;A Level or Equivalent;oct-20;0-35;0;60;N;Fail
FFF;2014J;692740;M;West Midlands Region;Lower Than A Level;20-30%;0-35;0;60;N;Withdrawn
FFF;2014J;692893;M;East Anglian Region;Lower Than A Level;50-60%;0-35;0;60;N;Pass
FFF;2014J;692898;M;South West Region;A Level or Equivalent;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;692946;M;South East Region;Lower Than A Level;70-80%;0-35;0;60;N;Fail
FFF;2014J;692962;M;West Midlands Region;HE Qualification;90-100%;0-35;0;60;N;Pass
FFF;2014J;692968;M;East Anglian Region;A Level or Equivalent;90-100%;0-35;0;60;N;Pass
FFF;2014J;692976;M;North Region;A Level or Equivalent;0-10%;0-35;0;120;N;Withdrawn
FFF;2014J;693114;M;East Anglian Region;A Level or Equivalent;40-50%;0-35;0;120;N;Withdrawn
FFF;2014J;693160;M;Yorkshire Region;Lower Than A Level;80-90%;0-35;0;60;N;Pass
FFF;2014J;693162;M;Wales;A Level or Equivalent;40-50%;35-55;0;60;N;Distinction
FFF;2014J;693197;M;North Western Region;A Level or Equivalent;oct-20;0-35;0;120;Y;Pass
FFF;2014J;693223;M;South Region;Lower Than A Level;80-90%;0-35;0;60;N;Withdrawn
FFF;2014J;693236;M;North Region;HE Qualification;;0-35;0;120;N;Pass
FFF;2014J;693246;M;London Region;Lower Than A Level;20-30%;35-55;0;120;N;Withdrawn
FFF;2014J;693345;F;Ireland;HE Qualification;;0-35;0;150;N;Pass
FFF;2014J;693373;M;Ireland;A Level or Equivalent;90-100%;0-35;0;60;N;Distinction
FFF;2014J;693448;M;North Region;Lower Than A Level;0-10%;35-55;0;120;N;Withdrawn
FFF;2014J;693497;M;South Region;HE Qualification;80-90%;0-35;0;60;N;Pass
FFF;2014J;693519;M;North Region;HE Qualification;;0-35;0;90;N;Pass
FFF;2014J;693573;M;Yorkshire Region;Lower Than A Level;30-40%;0-35;0;60;N;Withdrawn
FFF;2014J;693628;M;East Anglian Region;A Level or Equivalent;50-60%;35-55;0;120;N;Pass
FFF;2014J;693629;M;London Region;A Level or Equivalent;80-90%;0-35;0;90;N;Fail
FFF;2014J;693764;M;North Region;Lower Than A Level;20-30%;35-55;0;120;N;Pass
FFF;2014J;693806;F;London Region;Lower Than A Level;30-40%;0-35;0;180;N;Distinction
FFF;2014J;693812;M;Yorkshire Region;No Formal quals;0-10%;0-35;0;240;N;Withdrawn
FFF;2014J;693873;M;South West Region;HE Qualification;20-30%;0-35;0;180;N;Fail
FFF;2014J;693903;M;South East Region;A Level or Equivalent;70-80%;0-35;0;60;N;Distinction
FFF;2014J;693906;M;Scotland;A Level or Equivalent;70-80%;35-55;0;60;N;Withdrawn
FFF;2014J;693907;F;North Western Region;Lower Than A Level;0-10%;35-55;0;180;N;Pass
FFF;2014J;694059;F;Scotland;HE Qualification;40-50%;35-55;0;60;N;Withdrawn
FFF;2014J;694128;M;North Region;Lower Than A Level;;0-35;0;90;N;Pass
FFF;2014J;694144;M;North Region;A Level or Equivalent;;35-55;0;60;N;Distinction
FFF;2014J;694221;M;Scotland;Lower Than A Level;40-50%;0-35;0;60;N;Fail
FFF;2014J;694272;M;East Midlands Region;Lower Than A Level;40-50%;0-35;0;60;N;Withdrawn
FFF;2014J;694284;F;West Midlands Region;Lower Than A Level;80-90%;0-35;0;120;Y;Withdrawn
FFF;2014J;694376;M;South West Region;A Level or Equivalent;80-90%;0-35;0;90;N;Fail
FFF;2014J;694415;F;West Midlands Region;A Level or Equivalent;0-10%;0-35;0;120;N;Withdrawn
FFF;2014J;694428;M;South East Region;A Level or Equivalent;50-60%;0-35;0;60;N;Pass
FFF;2014J;694456;M;South Region;HE Qualification;70-80%;0-35;0;60;N;Pass
FFF;2014J;694464;M;West Midlands Region;Lower Than A Level;0-10%;0-35;0;120;Y;Withdrawn
FFF;2014J;694536;M;South East Region;A Level or Equivalent;60-70%;0-35;0;120;N;Withdrawn
FFF;2014J;694622;M;South East Region;A Level or Equivalent;oct-20;0-35;0;60;Y;Pass
FFF;2014J;694669;M;London Region;A Level or Equivalent;20-30%;0-35;0;180;Y;Withdrawn
FFF;2014J;694715;M;East Midlands Region;A Level or Equivalent;20-30%;0-35;0;180;N;Withdrawn
FFF;2014J;694716;M;Ireland;HE Qualification;90-100%;0-35;0;90;N;Pass
FFF;2014J;694827;M;North Region;HE Qualification;;0-35;0;60;N;Pass
FFF;2014J;694836;F;East Midlands Region;A Level or Equivalent;0-10%;0-35;0;60;N;Pass
FFF;2014J;694848;M;East Midlands Region;A Level or Equivalent;90-100%;35-55;0;120;N;Distinction
FFF;2014J;695090;M;West Midlands Region;Lower Than A Level;20-30%;0-35;0;120;N;Pass
FFF;2014J;695169;M;West Midlands Region;A Level or Equivalent;80-90%;0-35;0;120;N;Pass
FFF;2014J;695220;M;North Region;Lower Than A Level;;35-55;0;180;Y;Withdrawn
FFF;2014J;695250;M;North Region;A Level or Equivalent;oct-20;35-55;0;120;N;Withdrawn
FFF;2014J;695251;M;Ireland;HE Qualification;;0-35;0;60;N;Withdrawn
FFF;2014J;695369;F;North Western Region;Lower Than A Level;0-10%;0-35;0;120;N;Withdrawn
FFF;2014J;695380;M;North Western Region;Lower Than A Level;20-30%;35-55;0;120;N;Withdrawn
FFF;2014J;695416;M;South East Region;Lower Than A Level;60-70%;0-35;0;240;N;Withdrawn
FFF;2014J;695449;M;North Region;HE Qualification;;35-55;0;120;N;Withdrawn
FFF;2014J;695471;M;South Region;Lower Than A Level;80-90%;0-35;0;60;N;Pass
FFF;2014J;695485;M;South Region;Lower Than A Level;90-100%;35-55;0;60;Y;Pass
FFF;2014J;695550;M;London Region;A Level or Equivalent;70-80%;0-35;0;90;N;Fail
FFF;2014J;695574;F;Yorkshire Region;Lower Than A Level;0-10%;0-35;0;120;Y;Withdrawn
FFF;2014J;695637;M;North Region;A Level or Equivalent;;35-55;0;120;N;Distinction
FFF;2014J;695676;M;London Region;Lower Than A Level;50-60%;0-35;0;120;N;Withdrawn
FFF;2014J;695700;M;South West Region;A Level or Equivalent;70-80%;0-35;0;150;N;Fail
FFF;2014J;695729;M;London Region;Lower Than A Level;0-10%;35-55;0;60;N;Pass
FFF;2014J;695748;M;London Region;A Level or Equivalent;0-10%;0-35;0;120;N;Withdrawn
FFF;2014J;695764;M;London Region;No Formal quals;0-10%;0-35;0;210;N;Withdrawn
FFF;2014J;695803;M;South Region;HE Qualification;90-100%;35-55;0;60;N;Pass
FFF;2014J;695825;M;North Region;Lower Than A Level;60-70%;0-35;0;60;N;Withdrawn
FFF;2014J;695869;M;South Region;A Level or Equivalent;90-100%;35-55;0;60;N;Pass
FFF;2014J;695879;F;East Anglian Region;A Level or Equivalent;30-40%;0-35;0;120;N;Withdrawn
FFF;2014J;695926;M;South West Region;Lower Than A Level;30-40%;0-35;0;120;N;Fail
FFF;2014J;695964;M;East Anglian Region;Lower Than A Level;40-50%;0-35;0;120;N;Withdrawn
FFF;2014J;696039;M;North Western Region;A Level or Equivalent;60-70%;0-35;0;60;N;Fail
FFF;2014J;696043;F;South East Region;Lower Than A Level;60-70%;0-35;0;120;Y;Distinction
FFF;2014J;696071;F;South West Region;Lower Than A Level;30-40%;0-35;0;90;Y;Withdrawn
FFF;2014J;696082;M;South Region;A Level or Equivalent;;0-35;0;60;N;Pass
FFF;2014J;696091;M;East Midlands Region;Lower Than A Level;20-30%;35-55;0;60;N;Withdrawn
FFF;2014J;696188;M;North Region;Lower Than A Level;;0-35;0;120;N;Pass
FFF;2014J;696253;M;South West Region;Lower Than A Level;50-60%;0-35;0;120;Y;Withdrawn
FFF;2014J;696275;M;Ireland;Lower Than A Level;;35-55;0;60;N;Distinction
FFF;2014J;696276;M;Ireland;HE Qualification;;0-35;0;60;N;Withdrawn
FFF;2014J;696318;M;South Region;A Level or Equivalent;70-80%;0-35;0;90;N;Distinction
FFF;2014J;696329;M;Ireland;A Level or Equivalent;90-100%;0-35;0;120;N;Distinction
FFF;2014J;696347;F;South East Region;Lower Than A Level;50-60%;0-35;0;60;N;Pass
FFF;2014J;696364;M;Ireland;A Level or Equivalent;20-30%;0-35;0;60;N;Pass
FFF;2014J;696410;M;London Region;Lower Than A Level;50-60%;35-55;0;120;N;Withdrawn
