code_student;code_module;code_presentation;id_student;date_registration;date_unregistration
2317;FFF;2014J;2540871;-150;
2318;FFF;2014J;2542209;-155;
2319;FFF;2014J;2544643;-34;
2320;FFF;2014J;2544766;-23;
2321;FFF;2014J;2546315;-123;
2322;FFF;2014J;2550534;-25;135
2323;FFF;2014J;2557008;-18;
2324;FFF;2014J;2558365;-45;
2325;FFF;2014J;2559144;-52;
2326;FFF;2014J;2563095;-51;
2327;FFF;2014J;2579891;-67;
2328;FFF;2014J;2584244;-53;
2329;FFF;2014J;2586748;-99;12
2330;FFF;2014J;2597117;-16;
2331;FFF;2014J;2599162;-85;12
2332;FFF;2014J;2599883;-72;
2333;FFF;2014J;2602253;-28;-10
2334;FFF;2014J;2602542;-44;
2335;FFF;2014J;2603027;-15;
2336;FFF;2014J;2612102;-18;
2337;FFF;2014J;2612728;-28;12
2338;FFF;2014J;2613827;-23;-4
2339;FFF;2014J;2622634;-29;
2340;FFF;2014J;2624028;-79;
2341;FFF;2014J;2626417;-9;12
2342;FFF;2014J;2630284;-13;142
2343;FFF;2014J;2641156;-144;
2344;FFF;2014J;2642532;-23;
2345;FFF;2014J;2643472;-10;
2346;FFF;2014J;2643829;-10;
2347;FFF;2014J;2649121;-25;4
2348;FFF;2014J;2649948;-102;
2349;FFF;2014J;2652532;-7;10
2350;FFF;2014J;2657913;-67;
2351;FFF;2014J;2658856;-17;
2352;FFF;2014J;2661012;-16;-10
2353;FFF;2014J;2667478;-32;
2354;FFF;2014J;2678580;-37;157
2355;FFF;2014J;2681198;-87;
2356;FFF;2014J;2682682;-16;
2357;FFF;2014J;2682745;-50;51
2358;FFF;2014J;2683857;-105;
2359;FFF;2014J;2684048;-16;12
2360;FFF;2014J;2686035;-30;236
2361;FFF;2014J;2687012;-78;-12
2362;FFF;2014J;2693932;-72;
2363;FFF;2014J;2694139;-81;137
2364;FFF;2014J;2697921;-32;
2365;FFF;2014J;2702660;;9
