id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,code_student,date_registration,date_unregistration
683912,F,South Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,1798,-65.0,-19.0
683934,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,1799,-45.0,
684013,M,Wales,Lower Than A Level,80-90%,35-55,0,60,N,Distinction,1800,-37.0,
684014,F,North Region,A Level or Equivalent,oct-20,35-55,0,120,N,Withdrawn,1801,-66.0,-63.0
684040,M,North Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,1802,-66.0,59.0
684075,F,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Fail,1803,-37.0,
684183,M,North Region,A Level or Equivalent,,35-55,0,60,N,Pass,1804,-21.0,
684311,M,South Region,A Level or Equivalent,20-30%,0-35,0,90,N,Pass,1805,-34.0,
684313,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,1806,-65.0,12.0
684383,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1807,-23.0,
684386,M,North Western Region,Lower Than A Level,40-50%,0-35,0,90,N,Pass,1808,-64.0,
684526,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn,1809,-64.0,192.0
684572,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,1810,-22.0,60.0
684579,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,150,N,Withdrawn,1811,-32.0,58.0
684592,M,South West Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,1812,-60.0,
684594,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn,1813,-58.0,151.0
684671,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,1814,-59.0,
684675,M,South West Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,1815,-63.0,
684676,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,1816,-52.0,
684726,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1817,-63.0,6.0
684882,M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,1818,-53.0,
684981,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1819,-60.0,216.0
684983,M,Yorkshire Region,A Level or Equivalent,oct-20,35-55,0,150,N,Withdrawn,1820,-60.0,-23.0
685004,M,South East Region,Lower Than A Level,oct-20,0-35,0,90,N,Fail,1821,-60.0,
685042,M,South Region,HE Qualification,oct-20,0-35,0,150,N,Withdrawn,1822,-17.0,12.0
685100,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,1823,-14.0,12.0
685105,M,South West Region,Lower Than A Level,40-50%,0-35,0,180,N,Fail,1824,-60.0,
685128,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,1825,-28.0,
685140,M,East Anglian Region,HE Qualification,80-90%,0-35,0,120,N,Pass,1826,2.0,
685155,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass,1827,-17.0,
685192,M,London Region,Lower Than A Level,20-30%,0-35,0,180,N,Withdrawn,1828,-59.0,12.0
685212,M,West Midlands Region,HE Qualification,30-40%,35-55,0,120,N,Distinction,1829,-49.0,
685276,F,London Region,Lower Than A Level,60-70%,0-35,0,90,N,Distinction,1830,-22.0,
685283,M,Scotland,Lower Than A Level,70-80%,0-35,0,60,N,Fail,1831,-46.0,
685330,M,Ireland,Lower Than A Level,,35-55,0,60,N,Withdrawn,1832,-23.0,165.0
685333,M,South Region,Lower Than A Level,oct-20,0-35,0,120,N,Withdrawn,1833,-59.0,-23.0
685339,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,1834,-59.0,
685367,M,Ireland,Lower Than A Level,60-70%,0-35,0,60,Y,Fail,1835,-25.0,
685373,M,Yorkshire Region,No Formal quals,0-10%,0-35,0,60,N,Distinction,1836,-59.0,
685378,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,1837,-59.0,
685410,M,North Region,Lower Than A Level,0-10%,0-35,0,120,N,Pass,1838,-57.0,
685439,F,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,1839,-45.0,-15.0
685512,M,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,1840,-51.0,12.0
685565,M,East Midlands Region,Lower Than A Level,oct-20,0-35,0,120,Y,Withdrawn,1841,-59.0,-19.0
685619,M,Scotland,HE Qualification,0-10%,0-35,0,105,Y,Pass,1842,-32.0,
685657,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn,1843,-46.0,81.0
685663,F,South East Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn,1844,-58.0,39.0
685683,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,1845,-28.0,-11.0
685705,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,1846,-57.0,
685708,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,1847,-32.0,
685772,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1848,-46.0,
685802,M,South West Region,Lower Than A Level,oct-20,0-35,0,120,N,Withdrawn,1849,-38.0,12.0
685807,M,East Anglian Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,1850,-46.0,-15.0
685831,M,Ireland,A Level or Equivalent,70-80%,0-35,0,90,N,Pass,1851,-29.0,
685860,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,210,N,Withdrawn,1852,-57.0,70.0
685920,M,London Region,A Level or Equivalent,80-90%,35-55,0,120,Y,Withdrawn,1853,-30.0,-17.0
685928,M,North Western Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,1854,-15.0,
685952,M,London Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1855,-53.0,
685998,M,South East Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,1856,-57.0,52.0
686065,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,1857,-42.0,
686100,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn,1858,-57.0,12.0
686164,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail,1859,-37.0,
686314,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,1860,-56.0,
686317,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass,1861,-51.0,
686344,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,1862,-30.0,
686348,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Pass,1863,-43.0,
686358,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,1864,-23.0,131.0
686390,M,South East Region,HE Qualification,90-100%,0-35,0,120,N,Withdrawn,1865,-53.0,17.0
686448,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn,1866,-56.0,12.0
686458,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,1867,-53.0,12.0
686498,M,North Region,HE Qualification,oct-20,0-35,0,60,N,Pass,1868,-18.0,
686522,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,N,Pass,1869,-36.0,
686558,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,N,Pass,1870,-50.0,
686700,M,North Western Region,A Level or Equivalent,oct-20,0-35,0,120,N,Pass,1871,-53.0,
686705,F,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass,1872,-53.0,
686760,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,120,N,Withdrawn,1873,-49.0,12.0
686786,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,Y,Fail,1874,-8.0,
686799,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn,1875,-46.0,12.0
686852,F,South East Region,Lower Than A Level,0-10%,0-35,0,180,N,Withdrawn,1876,-53.0,-4.0
686869,M,South Region,Lower Than A Level,50-60%,0-35,0,150,N,Withdrawn,1877,-17.0,-5.0
686946,M,London Region,A Level or Equivalent,50-60%,0-35,0,120,N,Fail,1878,-23.0,
687007,M,South Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,1879,-53.0,
687033,M,Wales,A Level or Equivalent,80-90%,0-35,0,120,N,Fail,1880,-46.0,
687073,M,South West Region,A Level or Equivalent,20-30%,35-55,0,120,N,Withdrawn,1881,-50.0,139.0
687112,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,1882,-28.0,
687115,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,1883,-23.0,
687288,M,South Region,A Level or Equivalent,70-80%,0-35,0,90,N,Withdrawn,1884,-44.0,122.0
687304,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,1885,-25.0,
687319,M,West Midlands Region,Lower Than A Level,oct-20,35-55,0,240,N,Withdrawn,1886,-50.0,12.0
687331,M,Wales,Lower Than A Level,oct-20,0-35,0,60,Y,Fail,1887,-30.0,
687341,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn,1888,-50.0,138.0
687345,M,South Region,A Level or Equivalent,60-70%,0-35,0,90,N,Fail,1889,-41.0,
687351,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Pass,1890,-25.0,
687410,M,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,1891,-43.0,
687434,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,90,N,Distinction,1892,-49.0,
687448,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,1893,-43.0,-23.0
687468,F,South West Region,HE Qualification,40-50%,0-35,0,60,N,Distinction,1894,-50.0,
687485,F,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,180,N,Pass,1895,-51.0,
687503,F,South West Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass,1896,-46.0,
687510,M,South Region,Lower Than A Level,40-50%,0-35,0,240,N,Withdrawn,1897,-51.0,12.0
687511,M,London Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,1898,-25.0,104.0
687525,M,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,1899,-10.0,
687686,M,South Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,1900,-46.0,
687747,M,London Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,1901,-37.0,13.0
687752,M,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn,1902,-50.0,12.0
687795,M,South East Region,Lower Than A Level,80-90%,35-55,0,120,N,Withdrawn,1903,-50.0,-18.0
687828,M,Ireland,Lower Than A Level,50-60%,35-55,0,60,N,Fail,1904,-9.0,
687846,M,East Midlands Region,A Level or Equivalent,oct-20,0-35,0,60,N,Pass,1905,-46.0,
687910,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1906,-31.0,
687930,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,1907,-42.0,
687931,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,1908,-49.0,
687988,M,Ireland,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1909,-15.0,
688005,M,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,1910,-38.0,-17.0
688008,F,London Region,HE Qualification,0-10%,0-35,0,120,N,Pass,1911,-32.0,
688071,M,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Fail,1912,-37.0,
688097,M,South East Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,1913,-23.0,76.0
688127,M,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction,1914,-49.0,
688136,M,East Anglian Region,Lower Than A Level,oct-20,35-55,0,150,N,Fail,1915,-46.0,
688159,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,1916,-36.0,137.0
688187,M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,1917,-23.0,-2.0
688192,F,Wales,A Level or Equivalent,30-40%,0-35,0,90,N,Fail,1918,-17.0,
688203,M,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1919,-31.0,171.0
688225,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,1920,-38.0,
688250,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,1921,-23.0,
688251,M,Scotland,HE Qualification,80-90%,35-55,0,120,N,Withdrawn,1922,-36.0,-11.0
688265,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,1923,-15.0,
688297,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn,1924,-46.0,-17.0
688326,M,Wales,HE Qualification,20-30%,0-35,0,90,N,Withdrawn,1925,-23.0,80.0
688337,M,South West Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass,1926,-35.0,
688442,F,West Midlands Region,HE Qualification,20-30%,35-55,0,60,N,Withdrawn,1927,-25.0,0.0
688453,M,Wales,Lower Than A Level,20-30%,0-35,0,120,N,Fail,1928,-44.0,
688470,M,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,1929,-31.0,
688475,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn,1930,-37.0,12.0
688509,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,1931,-43.0,12.0
688532,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,Y,Withdrawn,1932,-46.0,12.0
688543,F,North Western Region,HE Qualification,oct-20,0-35,0,120,N,Pass,1933,-46.0,
688664,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Withdrawn,1934,-46.0,6.0
688667,M,North Western Region,HE Qualification,20-30%,0-35,0,120,N,Pass,1935,-31.0,
688685,M,Scotland,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,1936,-23.0,
688727,M,East Midlands Region,Lower Than A Level,20-30%,35-55,0,120,N,Distinction,1937,-46.0,
688752,F,East Midlands Region,Lower Than A Level,oct-20,0-35,0,120,N,Withdrawn,1938,-38.0,12.0
688881,F,Wales,Lower Than A Level,40-50%,35-55,0,240,N,Withdrawn,1939,-44.0,12.0
688891,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,180,N,Fail,1940,-46.0,
688895,M,Ireland,Lower Than A Level,,0-35,0,60,N,Distinction,1941,-45.0,
688904,M,West Midlands Region,Lower Than A Level,,0-35,0,60,N,Withdrawn,1942,-46.0,138.0
688937,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn,1943,-45.0,12.0
688964,M,West Midlands Region,Lower Than A Level,70-80%,0-35,0,120,N,Withdrawn,1944,-45.0,-1.0
688976,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,120,N,Fail,1945,-16.0,
689005,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,1946,-32.0,
689042,M,West Midlands Region,Lower Than A Level,40-50%,35-55,0,90,N,Withdrawn,1947,-42.0,12.0
689051,M,North Western Region,Lower Than A Level,30-40%,35-55,0,120,N,Withdrawn,1948,-38.0,12.0
689052,M,North Western Region,HE Qualification,0-10%,0-35,0,60,N,Fail,1949,-41.0,
689056,M,North Region,A Level or Equivalent,,35-55,0,60,N,Pass,1950,-23.0,
689225,M,Scotland,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,1951,-29.0,157.0
689260,M,North Western Region,A Level or Equivalent,oct-20,35-55,0,120,Y,Pass,1952,-31.0,
689280,M,North Western Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction,1953,-38.0,
689290,F,South Region,Lower Than A Level,oct-20,35-55,0,120,N,Withdrawn,1954,-15.0,12.0
689347,M,South Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1955,-37.0,
689352,M,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,1956,-44.0,12.0
689444,F,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Fail,1957,-23.0,
689498,M,North Region,Lower Than A Level,0-10%,0-35,0,240,N,Withdrawn,1958,-44.0,12.0
689533,F,North Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn,1959,-44.0,-36.0
689582,M,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn,1960,-42.0,12.0
689585,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,120,Y,Withdrawn,1961,-44.0,10.0
689626,M,London Region,Lower Than A Level,oct-20,0-35,0,120,N,Fail,1962,-30.0,
689640,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,1963,-43.0,12.0
689747,F,North Western Region,Lower Than A Level,oct-20,0-35,0,120,Y,Withdrawn,1964,-37.0,12.0
689751,M,North Western Region,A Level or Equivalent,oct-20,0-35,0,60,N,Withdrawn,1965,-34.0,12.0
689761,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,1966,-31.0,10.0
689796,F,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,1967,-10.0,
689827,F,Ireland,A Level or Equivalent,,0-35,0,60,N,Withdrawn,1968,-41.0,121.0
689832,M,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,Y,Pass,1969,-32.0,
689855,M,South West Region,A Level or Equivalent,20-30%,0-35,0,150,N,Distinction,1970,-25.0,
689924,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass,1971,-38.0,
689977,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,1972,-38.0,12.0
690075,M,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,1973,-31.0,
690137,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,1974,-42.0,
690174,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,1975,-31.0,12.0
690198,F,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction,1976,-42.0,
690296,M,South East Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,1977,-41.0,12.0
690382,M,Scotland,HE Qualification,oct-20,0-35,0,120,N,Pass,1978,-29.0,
690559,M,London Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,1979,-38.0,-30.0
690585,M,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,1980,-28.0,
690628,M,Scotland,HE Qualification,70-80%,0-35,0,120,N,Pass,1981,-23.0,
690631,M,Scotland,A Level or Equivalent,40-50%,35-55,0,240,N,Withdrawn,1982,-38.0,6.0
690635,M,East Midlands Region,HE Qualification,60-70%,0-35,0,60,N,Distinction,1983,-38.0,
690656,M,London Region,Lower Than A Level,oct-20,0-35,0,150,Y,Withdrawn,1984,-23.0,5.0
690687,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,0,180,N,Withdrawn,1985,-7.0,-1.0
690746,F,Scotland,HE Qualification,80-90%,35-55,0,90,N,Distinction,1986,-22.0,
690832,M,Scotland,A Level or Equivalent,20-30%,35-55,0,120,N,Fail,1987,-25.0,
690872,M,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,1988,-38.0,
690962,M,South East Region,A Level or Equivalent,60-70%,0-35,0,180,N,Withdrawn,1989,-25.0,116.0
691056,M,North Western Region,Lower Than A Level,50-60%,0-35,0,180,N,Withdrawn,1990,-22.0,3.0
691177,M,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Fail,1991,-37.0,
691253,M,West Midlands Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn,1992,-23.0,12.0
691269,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass,1993,-37.0,
691280,M,East Anglian Region,HE Qualification,90-100%,0-35,0,150,N,Pass,1994,-36.0,
691288,F,Scotland,Lower Than A Level,20-30%,35-55,0,120,N,Fail,1995,-22.0,
691326,F,Scotland,Lower Than A Level,30-40%,0-35,0,90,N,Fail,1996,-29.0,
691375,M,Scotland,Lower Than A Level,0-10%,0-35,0,60,N,Fail,1997,-22.0,
691465,M,London Region,HE Qualification,30-40%,35-55,0,120,N,Fail,1998,-17.0,
691563,M,East Midlands Region,Lower Than A Level,50-60%,35-55,0,120,N,Withdrawn,1999,-37.0,-5.0
691699,M,South Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,2000,-7.0,
691722,M,Scotland,HE Qualification,50-60%,0-35,0,120,N,Distinction,2001,-28.0,
691805,M,North Western Region,Lower Than A Level,50-60%,0-35,0,180,N,Withdrawn,2002,-36.0,47.0
691873,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,2003,-36.0,
691932,M,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,N,Pass,2004,-34.0,
692010,F,South East Region,A Level or Equivalent,90-100%,35-55,0,120,N,Pass,2005,-35.0,
692097,F,East Midlands Region,HE Qualification,oct-20,0-35,0,120,N,Pass,2006,-34.0,
692189,M,North Western Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn,2007,-30.0,12.0
692219,M,South Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn,2008,-34.0,12.0
692220,M,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,2009,-14.0,
692273,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn,2010,-29.0,12.0
692297,M,South Region,Lower Than A Level,50-60%,35-55,0,60,Y,Fail,2011,-34.0,
692301,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,2012,-14.0,
692334,M,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,2013,-32.0,
692454,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,90,N,Pass,2014,-34.0,
692612,M,London Region,A Level or Equivalent,oct-20,35-55,0,90,N,Pass,2015,-30.0,
692632,M,South Region,A Level or Equivalent,oct-20,0-35,0,60,N,Fail,2016,-32.0,
692740,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,2017,-23.0,-19.0
692893,M,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,2018,-31.0,
692898,M,South West Region,A Level or Equivalent,oct-20,0-35,0,60,N,Withdrawn,2019,-32.0,12.0
692946,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail,2020,-32.0,
692962,M,West Midlands Region,HE Qualification,90-100%,0-35,0,60,N,Pass,2021,-31.0,
692968,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,2022,-23.0,
692976,M,North Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,2023,-29.0,6.0
693114,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,2024,-23.0,10.0
693160,M,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,2025,-28.0,
693162,M,Wales,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,2026,-18.0,
693197,M,North Western Region,A Level or Equivalent,oct-20,0-35,0,120,Y,Pass,2027,-25.0,
693223,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,2028,-25.0,-10.0
693236,M,North Region,HE Qualification,,0-35,0,120,N,Pass,2029,-23.0,
693246,M,London Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,2030,-25.0,12.0
693345,F,Ireland,HE Qualification,,0-35,0,150,N,Pass,2031,-16.0,
693373,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,2032,-23.0,
693448,M,North Region,Lower Than A Level,0-10%,35-55,0,120,N,Withdrawn,2033,-30.0,12.0
693497,M,South Region,HE Qualification,80-90%,0-35,0,60,N,Pass,2034,-16.0,
693519,M,North Region,HE Qualification,,0-35,0,90,N,Pass,2035,-23.0,
693573,M,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,2036,-30.0,12.0
693628,M,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass,2037,-28.0,
693629,M,London Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail,2038,-29.0,
693764,M,North Region,Lower Than A Level,20-30%,35-55,0,120,N,Pass,2039,-28.0,
693806,F,London Region,Lower Than A Level,30-40%,0-35,0,180,N,Distinction,2040,-13.0,
693812,M,Yorkshire Region,No Formal quals,0-10%,0-35,0,240,N,Withdrawn,2041,-29.0,12.0
693873,M,South West Region,HE Qualification,20-30%,0-35,0,180,N,Fail,2042,-15.0,
693903,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,N,Distinction,2043,-29.0,
693906,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn,2044,-23.0,101.0
693907,F,North Western Region,Lower Than A Level,0-10%,35-55,0,180,N,Pass,2045,-23.0,
694059,F,Scotland,HE Qualification,40-50%,35-55,0,60,N,Withdrawn,2046,-22.0,
694128,M,North Region,Lower Than A Level,,0-35,0,90,N,Pass,2047,-22.0,
694144,M,North Region,A Level or Equivalent,,35-55,0,60,N,Distinction,2048,-28.0,
694221,M,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,2049,-28.0,
694272,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,2050,-28.0,12.0
694284,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,120,Y,Withdrawn,2051,-25.0,166.0
694376,M,South West Region,A Level or Equivalent,80-90%,0-35,0,90,N,Fail,2052,-28.0,
694415,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn,2053,-25.0,12.0
694428,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,2054,-25.0,
694456,M,South Region,HE Qualification,70-80%,0-35,0,60,N,Pass,2055,-25.0,
694464,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn,2056,-25.0,3.0
694536,M,South East Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn,2057,-25.0,12.0
694622,M,South East Region,A Level or Equivalent,oct-20,0-35,0,60,Y,Pass,2058,-25.0,
694669,M,London Region,A Level or Equivalent,20-30%,0-35,0,180,Y,Withdrawn,2059,-25.0,23.0
694715,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,180,N,Withdrawn,2060,-25.0,
694716,M,Ireland,HE Qualification,90-100%,0-35,0,90,N,Pass,2061,-23.0,
694827,M,North Region,HE Qualification,,0-35,0,60,N,Pass,2062,-9.0,
694836,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,2063,-14.0,
694848,M,East Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,N,Distinction,2064,-15.0,
695090,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass,2065,-23.0,
695169,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,120,N,Pass,2066,-14.0,
695220,M,North Region,Lower Than A Level,,35-55,0,180,Y,Withdrawn,2067,-7.0,79.0
695250,M,North Region,A Level or Equivalent,oct-20,35-55,0,120,N,Withdrawn,2068,-23.0,100.0
695251,M,Ireland,HE Qualification,,0-35,0,60,N,Withdrawn,2069,-15.0,103.0
695369,F,North Western Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,2070,-21.0,158.0
695380,M,North Western Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,2071,-23.0,12.0
695416,M,South East Region,Lower Than A Level,60-70%,0-35,0,240,N,Withdrawn,2072,-23.0,12.0
